"source_family","startpoint","endpoint","slack","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","start_cell","start_loc","end_cell","end_loc","start_tile","start_tile_x","start_tile_y","end_tile","end_tile_x","end_tile_y"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][0]/CE","0.405","2","0.348","0.959","1.307","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][38][0]","SLICE_X68Y102","CLEL_R_X46Y120","251","123","CLEL_R_X44Y102","243","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][55][0]/CE","0.405","2","0.301","1.002","1.303","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][55][0]","SLICE_X71Y95","CLEL_R_X46Y120","251","123","CLEM_X46Y95","249","149"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][2]/CE","0.405","2","0.291","1.092","1.383","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][2]","SLICE_X53Y105","CLEL_R_X46Y120","251","123","CLEM_X35Y105","202","139"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][9]/CE","0.405","2","0.291","1.092","1.383","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][9]","SLICE_X53Y105","CLEL_R_X46Y120","251","123","CLEM_X35Y105","202","139"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][11]/CE","0.406","2","0.264","1.141","1.405","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][11]","SLICE_X53Y108","CLEL_R_X47Y120","255","123","CLEM_X35Y108","202","136"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][13]/CE","0.406","2","0.264","1.141","1.405","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][38][13]","SLICE_X53Y108","CLEL_R_X47Y120","255","123","CLEM_X35Y108","202","136"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][11]/CE","0.406","2","0.213","1.092","1.305","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][11]","SLICE_X65Y101","CLEL_R_X46Y120","251","123","CLEL_R_X42Y101","234","143"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][6][15]/CE","0.406","2","0.213","1.066","1.279","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][6][15]","SLICE_X75Y81","CLEL_R_X46Y120","251","123","CLEM_X49Y81","262","164"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][6][6]/CE","0.406","2","0.213","1.066","1.279","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][6][6]","SLICE_X75Y81","CLEL_R_X46Y120","251","123","CLEM_X49Y81","262","164"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][14]/CE","0.407","2","0.252","1.055","1.307","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][14]","SLICE_X71Y98","CLEL_R_X46Y120","251","123","CLEM_X46Y98","249","146"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][11][13]/CE","0.407","2","0.203","1.050","1.253","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][11][13]","SLICE_X85Y94","CLEL_R_X46Y120","251","123","CLEL_R_X55Y94","288","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][13]/CE","0.407","2","0.210","1.116","1.326","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][13]","SLICE_X59Y106","CLEL_R_X47Y120","255","123","CLEL_R_X38Y106","218","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][0]/CE","0.408","2","0.278","1.151","1.429","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][0]","SLICE_X93Y111","CLEL_R_X46Y110","251","134","CLEM_X61Y111","313","133"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][10]/CE","0.408","2","0.278","1.151","1.429","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][10]","SLICE_X93Y111","CLEL_R_X46Y110","251","134","CLEM_X61Y111","313","133"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][12]/CE","0.408","2","0.278","1.151","1.429","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][12]","SLICE_X93Y111","CLEL_R_X46Y110","251","134","CLEM_X61Y111","313","133"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][7]/CE","0.408","2","0.278","1.151","1.429","u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]","SLICE_X72Y110","u_dut/u_unified_p4_kernel/input_mem_reg[2][28][7]","SLICE_X93Y111","CLEL_R_X46Y110","251","134","CLEM_X61Y111","313","133"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][5]/CE","0.408","2","0.213","1.077","1.290","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][53][5]","SLICE_X69Y92","CLEL_R_X46Y120","251","123","CLEL_L_X45Y92","244","152"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][43][7]/CE","0.408","2","0.323","0.983","1.306","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][43][7]","SLICE_X68Y94","CLEL_R_X47Y120","255","123","CLEL_R_X44Y94","243","150"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][11]/CE","0.408","2","0.252","1.234","1.486","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][11]","SLICE_X55Y121","CLEL_R_X46Y120","251","123","CLEM_X36Y121","207","122"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][9]/CE","0.408","2","0.252","1.234","1.486","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][9]","SLICE_X55Y121","CLEL_R_X46Y120","251","123","CLEM_X36Y121","207","122"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][52][15]/CE","0.408","2","0.213","1.090","1.303","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][52][15]","SLICE_X65Y101","CLEL_R_X46Y120","251","123","CLEL_R_X42Y101","234","143"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][4]/CE","0.408","2","0.252","1.134","1.386","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][4]","SLICE_X53Y117","CLEL_R_X46Y120","251","123","CLEM_X35Y117","202","127"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][42][12]/CE","0.408","2","0.226","1.182","1.408","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][42][12]","SLICE_X51Y109","CLEL_R_X47Y120","255","123","CLEL_R_X33Y109","195","135"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][43][3]/CE","0.408","2","0.291","1.020","1.311","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][43][3]","SLICE_X65Y109","CLEL_R_X46Y120","251","123","CLEL_R_X42Y109","234","135"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][15]/CE","0.409","2","0.225","1.179","1.404","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][15]","SLICE_X54Y114","CLEL_R_X47Y120","255","123","CLEL_R_X35Y114","204","130"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][2]/CE","0.409","2","0.225","1.179","1.404","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][2]","SLICE_X54Y114","CLEL_R_X47Y120","255","123","CLEL_R_X35Y114","204","130"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][8]/CE","0.409","2","0.225","1.179","1.404","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][8]","SLICE_X54Y114","CLEL_R_X47Y120","255","123","CLEL_R_X35Y114","204","130"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][9]/CE","0.409","2","0.225","1.179","1.404","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][47][9]","SLICE_X54Y114","CLEL_R_X47Y120","255","123","CLEL_R_X35Y114","204","130"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][7]/CE","0.409","2","0.291","1.088","1.379","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][40][7]","SLICE_X54Y105","CLEL_R_X46Y120","251","123","CLEL_R_X35Y105","204","139"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][0]/CE","0.409","2","0.265","1.178","1.443","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][0]","SLICE_X56Y120","CLEL_R_X47Y120","255","123","CLEM_X37Y120","211","123"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][10]/CE","0.409","2","0.265","1.178","1.443","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][10]","SLICE_X56Y120","CLEL_R_X47Y120","255","123","CLEM_X37Y120","211","123"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][12]/CE","0.409","2","0.265","1.178","1.443","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][12]","SLICE_X56Y120","CLEL_R_X47Y120","255","123","CLEM_X37Y120","211","123"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][11]/CE","0.409","2","0.210","1.114","1.324","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][44][11]","SLICE_X59Y106","CLEL_R_X47Y120","255","123","CLEL_R_X38Y106","218","138"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][1]/CE","0.410","2","0.225","1.069","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][1]","SLICE_X73Y96","CLEL_R_X47Y120","255","123","CLEL_R_X47Y96","255","148"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][5]/CE","0.410","2","0.225","1.069","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][45][5]","SLICE_X73Y96","CLEL_R_X47Y120","255","123","CLEL_R_X47Y96","255","148"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][46][2]/CE","0.410","2","0.225","1.069","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][46][2]","SLICE_X73Y96","CLEL_R_X47Y120","255","123","CLEL_R_X47Y96","255","148"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][46][5]/CE","0.410","2","0.225","1.069","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][46][5]","SLICE_X73Y96","CLEL_R_X47Y120","255","123","CLEL_R_X47Y96","255","148"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][52][8]/CE","0.411","2","0.268","1.030","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][52][8]","SLICE_X63Y95","CLEL_R_X46Y120","251","123","CLEL_R_X41Y95","231","149"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][7]/CE","0.411","2","0.268","1.030","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][7]","SLICE_X63Y95","CLEL_R_X46Y120","251","123","CLEL_R_X41Y95","231","149"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][55][0]/CE","0.411","2","0.268","1.030","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][55][0]","SLICE_X63Y95","CLEL_R_X46Y120","251","123","CLEL_R_X41Y95","231","149"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][7]/CE","0.412","2","0.252","1.054","1.306","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][34][7]","SLICE_X65Y103","CLEL_R_X46Y120","251","123","CLEL_R_X42Y103","234","141"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][37][14]/CE","0.412","2","0.349","0.949","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][37][14]","SLICE_X69Y102","CLEL_R_X46Y120","251","123","CLEL_L_X45Y102","244","142"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][6]/CE","0.413","2","0.211","1.100","1.311","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[1][35][6]","SLICE_X66Y89","CLEL_R_X47Y120","255","123","CLEM_X43Y89","237","156"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][35][8]/CE","0.413","2","0.252","1.039","1.291","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][35][8]","SLICE_X67Y89","CLEL_R_X46Y120","251","123","CLEM_X44Y89","241","156"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][4]/CE","0.413","2","0.236","1.148","1.384","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][4]","SLICE_X48Y108","CLEL_R_X46Y120","251","123","CLEL_R_X31Y108","186","136"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][8]/CE","0.413","2","0.236","1.148","1.384","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][44][8]","SLICE_X48Y108","CLEL_R_X46Y120","251","123","CLEL_R_X31Y108","186","136"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][7]/CE","0.413","2","0.213","1.072","1.285","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][7]","SLICE_X69Y83","CLEL_R_X46Y120","251","123","CLEL_L_X45Y83","244","162"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][45][10]/CE","0.413","2","0.210","1.186","1.396","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][45][10]","SLICE_X54Y107","CLEL_R_X47Y120","255","123","CLEL_R_X35Y107","204","137"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][36][12]/CE","0.414","2","0.264","1.031","1.295","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][36][12]","SLICE_X73Y99","CLEL_R_X47Y120","255","123","CLEL_R_X47Y99","255","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][36][1]/CE","0.414","2","0.264","1.031","1.295","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][36][1]","SLICE_X73Y99","CLEL_R_X47Y120","255","123","CLEL_R_X47Y99","255","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][8]/CE","0.414","2","0.252","1.030","1.282","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][35][8]","SLICE_X68Y90","CLEL_R_X46Y120","251","123","CLEL_R_X44Y90","243","154"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][46][2]/CE","0.415","2","0.236","1.034","1.270","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][46][2]","SLICE_X73Y97","CLEL_R_X46Y120","251","123","CLEL_R_X47Y97","255","147"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][46][5]/CE","0.415","2","0.236","1.034","1.270","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][46][5]","SLICE_X73Y97","CLEL_R_X46Y120","251","123","CLEL_R_X47Y97","255","147"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][8]/CE","0.415","2","0.265","1.056","1.321","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][34][8]","SLICE_X65Y100","CLEL_R_X47Y120","255","123","CLEL_R_X42Y100","234","144"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][52][1]/CE","0.415","2","0.268","1.026","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][52][1]","SLICE_X72Y99","CLEL_R_X46Y120","251","123","CLEL_R_X46Y99","251","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][4]/CE","0.415","2","0.268","1.026","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][53][4]","SLICE_X72Y99","CLEL_R_X46Y120","251","123","CLEL_R_X46Y99","251","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][54][1]/CE","0.415","2","0.268","1.026","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][54][1]","SLICE_X72Y99","CLEL_R_X46Y120","251","123","CLEL_R_X46Y99","251","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][55][12]/CE","0.415","2","0.268","1.026","1.294","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][55][12]","SLICE_X72Y99","CLEL_R_X46Y120","251","123","CLEL_R_X46Y99","251","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][2]/CE","0.416","2","0.265","1.057","1.322","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","SLICE_X73Y120","u_dut/u_unified_p4_kernel/input_mem_reg[3][35][2]","SLICE_X63Y101","CLEL_R_X47Y120","255","123","CLEL_R_X41Y101","231","143"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][4][10]/CE","0.416","2","0.264","1.020","1.284","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][4][10]","SLICE_X72Y80","CLEL_R_X46Y120","251","123","CLEL_R_X46Y80","251","165"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][14]/CE","0.416","2","0.213","1.085","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][14]","SLICE_X64Y99","CLEL_R_X46Y120","251","123","CLEL_L_X42Y99","232","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[0][55][5]/CE","0.416","2","0.213","1.085","1.298","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[0][55][5]","SLICE_X64Y99","CLEL_R_X46Y120","251","123","CLEL_L_X42Y99","232","145"
"ingress_group_q_reg","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","u_dut/u_unified_p4_kernel/input_mem_reg[2][7][15]/CE","0.416","2","0.213","1.082","1.295","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","SLICE_X72Y120","u_dut/u_unified_p4_kernel/input_mem_reg[2][7][15]","SLICE_X70Y78","CLEL_R_X46Y120","251","123","CLEL_R_X45Y78","246","167"
